created_at,user.name,user.description,text,extended_tweet.full_text,entities.hashtags
Mon Jul 27 10:55:36 +0000 2020,orlando,,Che carini tutti questi che sono spuntati adesso a difendere i diritti dei froci. Da frocio non li avevo mai visti… https://t.co/57kqRYFvB8,Che carini tutti questi che sono spuntati adesso a difendere i diritti dei froci. Da frocio non li avevo mai visti così accalorati. Sarà la stagione.,[]
Mon Jul 27 12:21:33 +0000 2020,mic,(she/her),ma da quando hanno cambiato la bandiera del pride? perché adesso la vedo sempre con l’angolo con i colori trans + quella parte marrone 🤔,,[]
Mon Jul 27 12:58:33 +0000 2020,Ma basta,Coerenza sempre,@lefrasidiosho @HuffPostItalia e ocio a gridare grattachecca che arriva la famosa signora arcobaleno direttamente col bazooka,,[]
Mon Jul 27 16:05:32 +0000 2020,G the trasher,"Hey genteh! Sono la stessa @_ghanneliuss_ di insta. Sono blogger, vlogger, memer, reactor e editor. Fan di X Factor, del trash e di Disney Channel 2014.","@Somile1212 @m1capizzaefichi Anche io lo farò con una persona del mio stesso sesso, nessuno LGBT qua sotto a parte noi?",,[]
Mon Jul 27 19:47:21 +0000 2020,Angelo Tani,nato a casa dei nonni,"Ne usciremo migliori🌈,”i veri italiani non sono froci” (cit @carlo_taormina,8 gen 2014 a @LaZanzaraR24)

#omofobia… https://t.co/lByOsJ45xR","Ne usciremo migliori🌈,”i veri italiani non sono froci” (cit @carlo_taormina,8 gen 2014 a @LaZanzaraR24)

#omofobia #orgoglioiataliano 

(ps sei speciale Carlo❤️,quelli un po’ meno...)","[{'text': 'omofobia', 'indices': [105, 114]}]"
Mon Jul 27 21:21:53 +0000 2020,Stigmabase | ORG,Americas — United Kingdom  | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"Così quando due persone dello stesso sesso si sposano, avranno lo stesso livello di diritti e doveri, ma le loro… https://t.co/Ngn5P9Splp",,[]
Tue Jul 28 05:22:42 +0000 2020,Massimo,🇪🇺🇮🇹🏳️‍🌈,@Queerrilla @LaStampa Ma non è giusto al femminile? O è trans il problema? O “ragazza trans” è meglio? O solo “raga… https://t.co/MQO3cCMWhq,"@Queerrilla @LaStampa Ma non è giusto al femminile? O è trans il problema? O “ragazza trans” è meglio? O solo “ragazza”? (autentica richiesta, non una critica)",[]
Tue Jul 28 08:29:55 +0000 2020,15anniesentirli,,Parlando del tema lgbt: seriamente a qualcuno nel 2020 da fastidio che due persone dello stesso sesso si bacino e p… https://t.co/JjWANBM3Vt,"Parlando del tema lgbt: seriamente a qualcuno nel 2020 da fastidio che due persone dello stesso sesso si bacino e provino attrazione l' una per l' altra? No, perché il 1200 a.C. mi sembra passato da un pezzo. https://t.co/iCyjiN7iiR",[]
Tue Jul 28 10:49:34 +0000 2020,Max 🦀 Bisessuale estremo,"Eroe Jedi, figura paterna, attaccabrighe nelle taverne. 
Bisessuale estremo e pericoloso trans 
He/They || 🏳️‍🌈 || 20 || ☭

https://curiouscat.qa/maxmvstdie","@crybaaba @pIeniIunio Siamo i trans kattivi, creatori del patriarcato, dell'omofobia, del capitalismo, del razzismo… https://t.co/FrvyGDfOGC","@crybaaba @pIeniIunio Siamo i trans kattivi, creatori del patriarcato, dell'omofobia, del capitalismo, del razzismo. Insomma è tutta colpa nostra, pure la fame nel mondo",[]
Tue Jul 28 11:20:35 +0000 2020,Risacca,,@Sardina20201 Mi spunta una cosa ondeggiante  arcobaleno  quando metto like non è  che mi infetto con la frocite ?… https://t.co/wYyCjqvkvl,"@Sardina20201 Mi spunta una cosa ondeggiante  arcobaleno  quando metto like non è  che mi infetto con la frocite ? 🤨
Ti chiedo i danni poi eh😜",[]
Tue Jul 28 19:25:32 +0000 2020,ok Carmela sei transfobica,"dumb dumb | marxist-leninist | asexual | nonbinary | poc | artist | he/she/they | gender is a social construct, Jake Rodriguez said that and he’s freaking right",ovvero tutti quei comportamenti pieni di misoginia e transfobia come l’idea che una donna trans non sarà mai donna… https://t.co/CeUIuuHb5H,"ovvero tutti quei comportamenti pieni di misoginia e transfobia come l’idea che una donna trans non sarà mai donna o che sia meno donna se non si trucca o segue certi stereotipi femminili
but yes okei Carmela",[]
Tue Jul 28 19:58:21 +0000 2020,♕,wayvpink,"tw ‼️ transfobia
lei: sei transfobico/a ❤️
sempre lei: una donna trans è una donna trans",,[]
Tue Jul 28 20:00:51 +0000 2020,ITALIANO VERO 🇮🇹🇮🇹no GLOBAL NO UE ITALIEXIT I,"No sx . no 👎 soros e simili . prima gli italiani . forza MATTEO E GIORGIA ! si emigrati che investono in 🇮🇹 no parassiti io sono io, e voi non siete un cazzo","No grazie sono contro lgbt trans , gender , gay , ecc ecc non è io mio canale preferito o abbonamento 😡",,[]
Tue Jul 28 20:07:31 +0000 2020,♕,wayvpink,comunque voi la transfobia non sapete cos’è ed escludendo i vostri amici gc con una persona trans non ci avete mai parlato its getting weird,,[]
Tue Jul 28 20:39:13 +0000 2020,sailor cock,i'm Nali's whore that lives down the street,"@saerandoukas amore lo vedi che finocchi, proprio io e te che teniamo in alto la bandiera lgbt",,[]
Tue Jul 28 20:45:33 +0000 2020,Stigmabase | FR,Français — Italiano | Keeping up-to-date on global exclusion — Stigmabase is an internet non-profit Initiative,"UCRAINA: Sulla scia russa, contro la cosiddetta propaganda LGBT: ... dello stesso sesso per strada, sarà affetto da… https://t.co/72v56Tmq0T","UCRAINA: Sulla scia russa, contro la cosiddetta propaganda LGBT: ... dello stesso sesso per strada, sarà affetto da una “dissonanza cognitiva“. ... ma mette omosessuali, pedofili e funzionari corrotti sullo stesso piano e, ... https://t.co/izLsaTD57a",[]
Tue Jul 28 22:34:45 +0000 2020,this is me trying⚡️♀️🏳️‍🌈,"They told me all of my cages were mental, so I got wasted like all my potential | I will never be satisfied | 
♏️  ♀(not the fun kind.) 🌈 🐍","Ma la transfobia esiste solo quando vi fa comodo silenziare le donne?
Un uomo trans parla della sua esperienza e la… https://t.co/Ta5FI22sfE","Ma la transfobia esiste solo quando vi fa comodo silenziare le donne?
Un uomo trans parla della sua esperienza e la risposta più carina è “STFU”, immaginatevi un bianco che insulta un nero sulla questione BLM 
È chiaro che non ha senso discutere se si parte da questi presupposti https://t.co/GVdA0VHtYO",[]
Tue Jul 28 23:47:43 +0000 2020,asia,blame it on user erostanca: the expert on nothing with an opinion on everything,Sminuire la misoginia/lesbofobia perpetrata attraverso l’utilizzo del termine t3rf non fa di voi dei perfetti trans… https://t.co/Xfhbt5wCsq,"Sminuire la misoginia/lesbofobia perpetrata attraverso l’utilizzo del termine t3rf non fa di voi dei perfetti trans ally, sì vede che avete un secondo fine e quel fine è quello di passare come woke mascherando la vostra misoginia interiorizzata e spostando il focus del problema",[]
Wed Jul 29 09:33:37 +0000 2020,Onironauta,m'avete sfragnato le ovaie. non ve accollate.,"vedo sempre più queer contro lesbiche, terf contro trans gay contro lesbiche lesbiche contro bisex bisex contro les… https://t.co/0ZvSEHDtkc","vedo sempre più queer contro lesbiche, terf contro trans gay contro lesbiche lesbiche contro bisex bisex contro lesbiche ma porcoddio potremmo concentrarci meno su orientamenti sessuali e identità di genere e più sul femminismo che è riconoscimento autodeterminazione e consenso",[]
Wed Jul 29 13:41:28 +0000 2020,.｡ˑ ༄ؘ *:･ﾟ✧,profilo nuovo uhuh,ma penso che le persone trans debbano avere un termine per indicare coloro che perpetuano transfobia (o che non pos… https://t.co/SWRG94WnuI,"ma penso che le persone trans debbano avere un termine per indicare coloro che perpetuano transfobia (o che non possano capire la loro situazione) che vada oltre la negazione o l’assenza di “trans” da donna/uomo
o per parlare di alcune esperienze come ad esempio il “cis passing”",[]
Wed Jul 29 14:57:17 +0000 2020,puzzo di kebab ma non perdo pelo,"dumb dumb | marxist-leninist | asexual | nonbinary | poc | artist | he/she/they | gender is a social construct, Jake Rodriguez said that and he’s freaking right","tw // transfobia / misoginia / cis folks😮

comunque tecnicamente cis come trans non sono mai stati slur o offensivi… https://t.co/kCH6XzY9ge","tw // transfobia / misoginia / cis folks😮

comunque tecnicamente cis come trans non sono mai stati slur o offensivi. semplicemente le persone trans si beccano transfobia e morte per il semplice fatto di essere trans.
voi cis non proprio quindi avete un privilegio.❤️",[]
Wed Jul 29 14:57:22 +0000 2020,puzzo di kebab ma non perdo pelo,"dumb dumb | marxist-leninist | asexual | nonbinary | poc | artist | he/she/they | gender is a social construct, Jake Rodriguez said that and he’s freaking right","comunque, le persone trans subiscono transfobia rispetto a quelle cis e spesso se passano out, anche involontariame… https://t.co/aq2N6Ii7bc","comunque, le persone trans subiscono transfobia rispetto a quelle cis e spesso se passano out, anche involontariamente, come donne la misoginia senza sapere ne in cosa si identificano ne tanto meno il loro *sesso*
stfu",[]
Wed Jul 29 15:41:51 +0000 2020,ℳ𝔞𝔯𝔱𝔦,𝐫𝐚𝐝𝐟𝐞𝐦 | 𝟐𝟎𝟎𝟐 | ☭,@polifosfazenri del mio sesso (misoginia) mentre le donne trans vengono discriminate in quanto trans (transfobia).… https://t.co/u3kPB4c3h7,"@polifosfazenri del mio sesso (misoginia) mentre le donne trans vengono discriminate in quanto trans (transfobia). 3) la nostra società è si eteronormativa e maschilista, ma ciò non toglie che il termine cis sia svilente se accostato al termine donna (che già di per sè indica individui di sesso",[]
Wed Jul 29 16:50:00 +0000 2020,puzzo di kebab ma non perdo pelo,"dumb dumb | marxist-leninist | asexual | nonbinary | poc | artist | he/she/they | gender is a social construct, Jake Rodriguez said that and he’s freaking right",@phantcsia sh amo lei subisce transfobia che se da donna trans si mette con un ragazzo lui penserà di essere gay e la ucciderà ovvio,,[]
Wed Jul 29 19:51:30 +0000 2020,Ga gréine 🦔 ☀ 🏳️‍🌈🇪🇺,"Europeista, socialista, romanista, 🏳️‍🌈. 🇪🇺🇪🇺
~It's better to be blue than to be over it.","@Alex_110958 @74_greta Una trans è una donna. Fine. E, come ogni altra persona, può fare ciò che vuole. Perché questa transfobia?",,[]
Wed Jul 29 19:58:12 +0000 2020,🦇,thanks for checking in I'm still a piece of garbage,ora posto su instagram la foto di una bandiera trans che feci al pride e vedo quanti follower perdo,,[]
Wed Jul 29 20:16:25 +0000 2020,domenico Reitano,"In questi tempi di populismo di destra falsi notiziari e agitatori di destra e sinistra su Internet e giornalai servi di media privati, una voce critica.","@MassimilianRic osho ha usato parole come frocio, lgbt pps? ecco il motivo! A milano FB ha come controllori censura… https://t.co/tWLG1UuECQ","@MassimilianRic osho ha usato parole come frocio, lgbt pps? ecco il motivo! A milano FB ha come controllori censuratori per le sue pagine un associazione di lgbt pps, per questo quando solo nomini problemi omosessuali e metti il dito nella piaga civile, vieni censurato.",[]
Wed Jul 29 21:38:58 +0000 2020,Il Dito Puntato,"Rompipalle di natura, cinico per vocazione.","@billa_silvia2 Di Forza Nuova quindi contro LGBT, però i bomboloni dai trans se li facevano fare.",,[]
Wed Jul 29 22:01:24 +0000 2020,puzzo di kebab ma non perdo pelo,"dumb dumb | marxist-leninist | asexual | nonbinary | poc | artist | he/she/they | gender is a social construct, Jake Rodriguez said that and he’s freaking right",@pIeniIunio lotta femminista : donne trans e donne biologiche xd xd le donne trans sono uomini xd xd ora posto una… https://t.co/3Q0H7Ex7f1,@pIeniIunio lotta femminista : donne trans e donne biologiche xd xd le donne trans sono uomini xd xd ora posto una mia risposta di reddit per triggerare qualcuno xd xd ora trigghero qualche persone nonbinary xd xd,[]
Thu Jul 30 04:38:06 +0000 2020,🇮🇹Voce Del Popolo🇮🇹,Non abbiate paura di alzare la voce per l’onestà e la verità e la solidarietà contro l’ingiustizia e la menzogna e l’avidità.,@VittorioSgarbi Due froci isterici! E non prendetela per omofobia perché ci sono anche donne zoccole!!!,,[]
Thu Jul 30 08:32:32 +0000 2020,Ciliegie Stan Account,"Feminist,studente di scienze della comunicazione,faccio bei meme con mutuals @culodipanna confermerà, sono una satana AHH/voce della verità con AnnaPanna;he/him","Si può sapere cosa vi hanno fatto le persone trans per ricevere la vostra transfobia e odio immotivato? 
Siete pers… https://t.co/EnhsVz1TcC","Si può sapere cosa vi hanno fatto le persone trans per ricevere la vostra transfobia e odio immotivato? 
Siete persone ossessionate  e orribili. https://t.co/d0UuAh7str",[]
Thu Jul 30 09:00:01 +0000 2020,i-D Italy,La Bibbia della Moda dal 1980,"Questa serie rimette i corpi neri, queer e trans nell'arte classica da cui sono sempre stati esclusi.… https://t.co/fQIJnyPRNV","Questa serie rimette i corpi neri, queer e trans nell'arte classica da cui sono sempre stati esclusi. https://t.co/cLr988MH0S https://t.co/9t7vrxWII3",[]
Thu Jul 30 11:00:17 +0000 2020,Daisuke 🐓,"pro civil rights, pro choice, LGB(T)+ he/him, #BLM , activist","Difendo i diritti dei trans e vengo definito MRA. Ehm, ogghei.",,[]
Thu Jul 30 16:08:06 +0000 2020,Gio,filo_soft,"@alinadurso Le lotte per i diritti LGBTQIA, sono universali, il numero di morti, il numero di Trans in Brasile è da… https://t.co/ELlIBJnOu4","@alinadurso Le lotte per i diritti LGBTQIA, sono universali, il numero di morti, il numero di Trans in Brasile è dato dalla popolazione, circa 200 milioni di persone, in Italia la popolazione è di circa 60 milioni. Grazie ragazzi, so che mi leggete.",[]
Thu Jul 30 21:09:06 +0000 2020,puzzo di kebab ma non perdo pelo,"dumb dumb | marxist-leninist | asexual | nonbinary | poc | artist | he/she/they | gender is a social construct, Jake Rodriguez said that and he’s freaking right","tw // transessualità?? transfobia?? 

in realtà ho trovato il tweet in tl e ho dovuto dire la mia visto che effetti… https://t.co/Hgy0PZTDRJ","tw // transessualità?? transfobia?? 

in realtà ho trovato il tweet in tl e ho dovuto dire la mia visto che effettivamente ci sono molte persone che paragonano le donne trans agli uomini, che siano rad o meno frega un cazzo",[]
Fri Jul 31 01:52:39 +0000 2020,mi piacciono le sardine,"• ♉ ascendente ♍ 
•  05/05/?¿
•  𝚊𝚖𝚊𝚗𝚝𝚎 𝚍𝚎𝚒 𝚌𝚊𝚣𝚣𝚒. 🏳️‍🌈
•  𝚌𝚘𝚕𝚘𝚛𝚘 𝚕𝚊 𝚖𝚒𝚊 𝚟𝚒𝚝𝚊 𝚍𝚒 𝚌𝚊𝚜𝚒 𝚞𝚖𝚊𝚗𝚒 𝚎 𝚌𝚊𝚞𝚜𝚎 𝚙𝚎𝚛𝚜𝚎.","@unapersonaacas avrei due paroline... finché una persona, pro o meno alla LGBTQ+A , ti chiama “frocio” per strada,… https://t.co/TkLvBQ2ud0","@unapersonaacas avrei due paroline... finché una persona, pro o meno alla LGBTQ+A , ti chiama “frocio” per strada, in qualunque luogo, soltanto per deridere il tuo orientamento sessuale o la tua identità di genere lì, in quel senso, è sbagliato, anzi è un abominio.",[]
Fri Jul 31 07:49:53 +0000 2020,PAPERO 𖤐🌱,your witchy duck's lover,"Grazie cis per dire cos'è transfobia e cosa no 
Secondo quale logica ad una persona trans con disforia farebbe piac… https://t.co/GppPk70NM1","Grazie cis per dire cos'è transfobia e cosa no 
Secondo quale logica ad una persona trans con disforia farebbe piacere farsi ricordare cosa ha in mezzo alle gambe? Dai, su",[]
Fri Jul 31 12:14:54 +0000 2020,asia,blame it on user erostanca: the expert on nothing with an opinion on everything,Siamo transfobiche se parliamo di dati concreti. Siamo transfobiche se condanniamo la transfobia. Sono transfobiche… https://t.co/qVTcYCUVK8,Siamo transfobiche se parliamo di dati concreti. Siamo transfobiche se condanniamo la transfobia. Sono transfobiche addirittura le persone trans che appoggiano il movimento. Dite che partite prevenuti e fate prima dai su,[]
Fri Jul 31 13:31:36 +0000 2020,mar 🔪 𝙦𝙪𝙚𝙚𝙣 𝙗𝙚𝙚 🐝,intj with a god complex and that's pretty much it,"dici anche frocio da ally etero cisgender? 😍🏳️‍🌈 
sis it ain't difficult, te lo togli dalla bocca se qualcuno lgbt… https://t.co/bgIusE0OCI","dici anche frocio da ally etero cisgender? 😍🏳️‍🌈 
sis it ain't difficult, te lo togli dalla bocca se qualcuno lgbt ti dice che è offensivo, non un termine ombrello e non è parola che puoi reclamare",[]
Fri Jul 31 15:55:02 +0000 2020,Gay.it,Primo portale LGBTQI italiano ----------------Online da....omg!  Un milione di lettori al mese,"Napoli, donna trans invalida presa a bastonate - la video denuncia https://t.co/G8Yah59VnC #Transfobia https://t.co/IiQAoV9huJ",,"[{'text': 'Transfobia', 'indices': [91, 102]}]"
Fri Jul 31 19:44:29 +0000 2020,Ριχάρδος,Ceci tuera cela: le livre tuera l’édifice,@pociolla Queer è nato come slur per i gay e lesbiche (come frocio) e poi è stato riappropriato dalla comunità. Sec… https://t.co/jcpn3mtrNG,@pociolla Queer è nato come slur per i gay e lesbiche (come frocio) e poi è stato riappropriato dalla comunità. Secondo me non ha senso dire che non possono usarlo perché è l’obbiettivo di riappropriare i termini?? però vabbè,[]
Sat Aug 01 10:16:26 +0000 2020,lidia rory,de certu su nu toa,"poi dite: eh le persone trans hanno lesbofobia
poi nu ve lamentate",,[]
Sat Aug 01 11:08:43 +0000 2020,.,"22 year old with a delusional God complex. Dumb bitch still believing in humans, please don't change my mind. Into metal socialism and destroying the patriarchy","@defavione 🤢🤢 Meglio essere bloccata, decisamente. Quindi per supportare i diritti delle persone trans devono esser… https://t.co/VRbkWZxGMV","@defavione 🤢🤢 Meglio essere bloccata, decisamente. Quindi per supportare i diritti delle persone trans devono essere attratte da loro altrimenti le odiano oook",[]
